ORD_ID,ORD_DATE,CUSTOMER_KEY,PRODUCT_KEY,SUPPLIER_KEY,WAREHOUSE_CODE,SHIP_STATE,SHIP_METHOD,CARRIER,ORDER_STATUS,QTY_UNITS,UNIT_WEIGHT_LB,UNIT_PRICE_USD,DISCOUNT_PCT,FREIGHT_USD,LINE_TOTAL_USD
7003877,7/18/2023,10071,4945,512,WHGA1,LA,Ground,FedEx,Cancelled,131,8.11,54.22,0,16.98,7119.8
7003878,5/14/2025,17687,3349,609,WHNJ1,SD,Ground,FedEx,Cancelled,31,5.81,17.64,0,29.54,576.38
7003879,7/24/2024,17880,5325,440,WHGA1,AZ,Ground,FedEx,Delivered,112,9.63,28.39,0,19.36,3199.04
7003880,9/18/2023,15456,1150,490,WHTX1,LA,Ground,FedEx,Delivered,49,12.2,36.71,0.05,18.41,1727.26
7003881,5/21/2024,18259,4207,396,WHWA1,KS,Ground,FedEx,Delivered,15,12.93,50.08,0,3.92,755.12
7003882,12/13/2024,15613,4529,494,WHGA1,NY,Overnight,FedEx,Delivered,1,6.16,132.41,0.1,42.61,161.78
7003883,8/11/2025,15770,2625,661,WHGA1,AL,Ground,FedEx,Delivered,109,6.95,55.27,0,26.38,6050.81
7003884,9/5/2023,11778,3575,604,WHNJ1,MT,Ground,UPS,Delivered,22,16.66,13.73,0,17.96,320.02
7003885,5/22/2025,17381,5429,596,WHFL1,WV,Ground,FedEx,Delivered,6,6.94,9.78,0,22.89,81.57
7003886,7/17/2025,12229,5270,452,WHCA1,ID,Ground,UPS,Delivered,65,16.4,36.89,0.05,15.78,2293.74
7003887,6/26/2025,19982,4285,523,WHFL1,PA,Ground,DHL,InTransit,43,6.44,41.89,0.15,11.86,1542.94
7003888,10/11/2024,18805,3109,496,WHTX1,MA,Ground,USPS,Cancelled,99,12.54,76.96,0.15,38.39,6514.57
7003889,10/5/2024,19815,4948,388,WHIL1,SD,Ground,FedEx,Delivered,13,15.71,21.71,0,12.21,294.44
7003890,1/25/2024,18889,5915,599,WHGA1,IL,Ground,DHL,Delivered,16,2.04,22.79,0,24.44,389.08
7003891,12/24/2024,16747,3264,317,WHGA1,ID,2Day,FedEx,Delivered,51,16.84,82.42,0.05,5.99,3999.24
7003892,6/24/2024,16392,2613,511,WHPA1,IL,Overnight,UPS,Delivered,68,21.87,152.67,0.05,20.47,9882.95
7003893,11/14/2024,19430,4816,532,WHGA1,LA,Ground,FedEx,Delivered,128,8.31,15.18,0,59.96,2003
7003894,2/23/2024,12407,5720,658,WHFL1,ME,2Day,UPS,Delivered,79,12.31,35.03,0.1,7.31,2497.94
7003895,12/13/2024,18441,1578,483,WHCA1,ME,2Day,UPS,Delivered,151,6.04,130.61,0,13.35,19735.46
7003896,3/10/2025,10638,1423,462,WHIL1,DC,Overnight,FedEx,Delivered,26,12.44,115.3,0.05,22.7,2870.61
7003897,6/22/2023,18091,3764,667,WHFL1,CO,Ground,FedEx,Delivered,81,43.78,31.39,0,16.46,2559.05
7003898,3/20/2025,10950,2230,370,WHPA1,WV,2Day,FedEx,Delivered,92,2.68,135.13,0,6.4,12438.36
7003899,7/4/2024,13588,4177,360,WHFL1,CT,Ground,FedEx,Delivered,106,7.41,61.92,0,27.84,6591.36
7003900,4/3/2025,11112,1754,479,WHNJ1,CT,Ground,UPS,Delivered,191,16.13,95.24,0.2,85.91,14638.58
7003901,2/27/2024,18368,5843,377,WHTX1,NV,Ground,FedEx,Delivered,60,21.32,36.65,0,7.36,2206.36
7003902,12/29/2023,10723,1688,335,WHCA1,NV,2Day,UPS,Delivered,46,4.36,73.63,0.2,37.9,2747.48
7003903,6/25/2025,13843,1723,316,WHIL1,ME,Ground,UPS,Delivered,136,6.82,26.53,0,31.78,3639.86
7003904,10/11/2023,13675,1747,594,WHTX1,KS,2Day,FedEx,Cancelled,21,7.06,40.9,0.1,3.25,776.26
7003905,4/2/2025,14867,5338,471,WHNJ1,KY,Ground,UPS,InTransit,5,6.76,48.74,0.05,23.66,255.18
7003906,4/29/2024,10703,3713,332,WHTX1,MI,Ground,UPS,Delivered,57,9.33,66.18,0.1,40.56,3435.59
7003907,6/3/2024,12129,1708,563,WHPA1,ME,Ground,UPS,Delivered,30,4.24,323.41,0.05,5.27,9222.46
7003908,11/22/2023,19119,1435,515,WHGA1,WV,2Day,FedEx,Delivered,50,8.58,360.05,0.05,10.13,17112.5
7003909,8/8/2024,14234,5877,346,WHGA1,NH,Overnight,USPS,InTransit,189,5.7,45.73,0.05,24.4,8235.22
7003910,12/1/2023,12518,1484,489,WHCA1,WV,2Day,DHL,InTransit,43,9.6,169.03,0.25,18.15,5469.37
7003911,2/16/2023,11150,4519,574,WHTX1,ME,Ground,FedEx,Delivered,102,6.55,27.6,0,36.16,2851.36
7003912,11/2/2023,11879,2534,371,WHFL1,WA,Ground,UPS,Delivered,30,9.04,79.35,0,7.72,2388.22
7003913,1/8/2023,19446,1170,596,WHGA1,OH,Ground,UPS,InTransit,37,5.37,37.13,0.05,16.14,1321.26
7003914,8/28/2025,19676,2021,388,WHCA1,WA,Ground,UPS,Delivered,29,17.71,43.76,0,34.39,1303.43
7003915,8/17/2025,10310,5965,634,WHCA1,MO,Ground,FedEx,Delivered,77,8.23,386.4,0.05,15.62,28280.78
7003916,1/15/2024,13953,1848,561,WHPA1,WV,Ground,FedEx,Delivered,27,10.08,45.76,0,19.9,1255.42
7003917,12/11/2024,17729,1696,482,WHCA1,MD,Ground,FedEx,Delivered,104,9.16,38.07,0,3.58,3962.86
7003918,12/12/2023,13050,4347,642,WHNJ1,OR,2Day,UPS,Delivered,96,10.04,29.79,0.1,5.17,2579.03
7003919,11/11/2024,15767,5014,322,WHFL1,ME,Ground,UPS,Delivered,53,10.01,35.02,0,26.82,1882.88
7003920,2/16/2025,19757,1032,374,WHGA1,TN,2Day,UPS,Delivered,3,16.21,22.18,0,32.28,98.82
7003921,8/1/2025,19693,1177,390,WHGA1,IL,Ground,FedEx,Delivered,3,8.42,70.13,0,27.61,238
7003922,1/21/2024,16413,3965,635,WHIL1,WA,Ground,UPS,Delivered,70,6.49,69.25,0,33.51,4881.01
7003923,1/21/2025,14866,3113,466,WHNJ1,ID,Ground,FedEx,Cancelled,132,10.25,76,0.15,19.2,8546.4
7003924,10/28/2023,10016,4887,534,WHGA1,WI,Ground,UPS,Pending,82,6.92,59.52,0.05,44.62,4681.23
7003925,9/9/2025,10606,2503,675,WHPA1,IA,Ground,FedEx,Delivered,56,9.56,40.33,0.1,10.11,2042.74
7003926,1/31/2023,19574,3316,429,WHGA1,AR,Ground,UPS,InTransit,145,5.32,37.88,0.05,1.98,5219.95
7003927,9/4/2024,14909,3645,634,WHIL1,IA,2Day,UPS,Pending,24,18.77,67.06,0.25,13.35,1220.43
7003928,11/5/2024,18007,1066,592,WHWA1,KY,2Day,UPS,Pending,45,6.26,57.87,0,44.49,2648.64
7003929,11/20/2024,19087,5229,395,WHTX1,NE,Ground,UPS,Pending,76,20.54,38.45,0,22.19,2944.39
7003930,5/22/2023,19760,2929,328,WHTX1,HI,Ground,UPS,InTransit,36,9.64,49.09,0,12.44,1779.68
7003931,7/22/2025,16413,1585,654,WHNJ1,MN,Overnight,USPS,Delivered,198,16.71,176.26,0.05,20.48,33174.99
7003932,8/1/2023,18606,2749,335,WHCA1,IA,2Day,UPS,Delivered,58,6.31,238.28,0,25.03,13845.27
7003933,9/27/2024,14121,3205,531,WHIL1,NM,Ground,UPS,Delivered,6,3.07,51.43,0,14.08,322.66
7003934,9/7/2023,18508,4631,618,WHWA1,MT,2Day,FedEx,Delivered,21,3.72,35.9,0,26.89,780.79
7003935,11/21/2023,14667,2893,643,WHIL1,CT,Ground,FedEx,Cancelled,70,44.9,58.22,0,47.99,4123.39
7003936,7/11/2024,14821,3430,664,WHWA1,IL,Ground,UPS,Delivered,73,6.99,132.88,0,45.48,9745.72
7003937,2/10/2024,17836,4094,425,WHWA1,IL,Ground,FedEx,Cancelled,188,19.3,58.19,0.15,34.97,9333.73
7003938,7/8/2023,11850,1974,379,WHGA1,MD,Ground,FedEx,InTransit,82,4.59,76.93,0,54.04,6362.3
7003939,7/21/2023,11954,5025,681,WHPA1,ND,Ground,UPS,Delivered,94,11.13,37.87,0,6.36,3566.14
7003940,2/11/2024,18581,3643,361,WHGA1,GA,Ground,FedEx,Delivered,26,12.32,26.51,0,24.24,713.5
7003941,12/27/2024,12770,2443,517,WHPA1,WY,2Day,UPS,Delivered,13,54.84,102.25,0,10.57,1339.82
7003942,6/5/2025,13047,5330,582,WHIL1,OR,Ground,UPS,Delivered,82,8.26,68.77,0.05,15.58,5372.76
7003943,4/10/2023,17595,2478,463,WHCA1,DC,Ground,DHL,InTransit,139,6.53,94.96,0,54.45,13253.89
7003944,1/13/2024,16841,1771,357,WHTX1,NE,Ground,UPS,Cancelled,80,12.34,18.12,0,35.79,1485.39
7003945,4/28/2023,15067,1306,491,WHNJ1,ND,Ground,UPS,Delivered,57,5.74,216.41,0.05,6.94,11725.54
7003946,1/20/2023,12416,1002,432,WHFL1,OK,Ground,DHL,Delivered,78,12.79,71.59,0,52.66,5636.68
7003947,11/6/2024,12390,1271,342,WHPA1,KS,2Day,FedEx,Delivered,60,9.68,16.93,0,31.83,1047.63
7003948,9/3/2024,15925,5517,473,WHTX1,MA,2Day,FedEx,Delivered,17,6.36,119.72,0,38.97,2074.21
7003949,7/11/2023,18496,4215,467,WHNJ1,KS,Ground,FedEx,InTransit,109,13.45,46.2,0,17.15,5052.95
7003950,9/20/2023,10764,1864,550,WHCA1,KY,Ground,FedEx,Delivered,71,10.67,61.3,0,25.33,4377.63
7003951,1/28/2023,17542,3740,493,WHIL1,IA,2Day,FedEx,Delivered,50,15.78,42.95,0,6.32,2153.82
7003952,3/22/2025,10816,3915,578,WHCA1,IL,Ground,UPS,Delivered,75,26.95,56.03,0,14.85,4217.1
7003953,8/25/2025,16256,1107,695,WHPA1,NC,Ground,UPS,Delivered,29,7.4,58.04,0,43.67,1726.83
7003954,6/9/2023,10878,4169,538,WHIL1,CA,Ground,UPS,Delivered,54,7.81,18.64,0,12.29,1018.85
7003955,9/18/2023,17174,5645,530,WHWA1,NE,Overnight,UPS,Delivered,86,4.46,109.99,0,10.92,9470.06
7003956,5/1/2025,17074,3600,465,WHGA1,AL,Ground,UPS,Delivered,27,13.67,64.93,0,25.98,1779.09
7003957,7/8/2025,14799,3236,543,WHWA1,UT,2Day,FedEx,Delivered,111,6.79,82,0,20.01,9122.01
7003958,2/13/2024,16990,3800,390,WHNJ1,NJ,Ground,UPS,Delivered,69,12.3,106.22,0.1,13.87,6610.13
7003959,3/1/2023,15040,2512,479,WHGA1,MN,Ground,UPS,Delivered,138,20.12,65.3,0,12.68,9024.08
7003960,2/16/2023,19772,1019,358,WHIL1,IA,Ground,FedEx,Cancelled,134,6.63,75.65,0.05,16.42,9646.67
7003961,8/9/2024,16325,1859,563,WHFL1,OK,Ground,FedEx,Delivered,64,7.52,21.44,0,2,1374.16
7003962,1/12/2024,19396,2417,436,WHNJ1,ME,Ground,USPS,Delivered,23,18.38,33.55,0,8.81,780.46
7003963,2/3/2023,12824,4033,538,WHNJ1,NJ,Ground,FedEx,Delivered,108,15.29,63.68,0.05,32.6,6566.17
7003964,8/17/2024,15288,5506,607,WHGA1,KS,Ground,DHL,InTransit,53,14.35,68.33,0,24.68,3646.17
7003965,1/14/2023,13286,2427,543,WHNJ1,LA,Ground,FedEx,Delivered,81,7.91,79.43,0,19.19,6453.02
7003966,1/25/2025,17434,3532,451,WHIL1,MT,2Day,FedEx,Delivered,13,4.22,160.55,0.1,7.82,1886.26
7003967,11/21/2023,16175,5720,646,WHWA1,KY,Ground,USPS,Delivered,87,6.52,56.17,0.1,21.56,4419.67
7003968,2/17/2023,14827,5752,664,WHFL1,HI,Overnight,USPS,InTransit,47,5.46,77.35,0,23.79,3659.24
7003969,8/21/2024,13665,5864,547,WHPA1,VT,2Day,FedEx,Delivered,41,14.18,62.53,0.15,12.69,2191.86
7003970,1/18/2024,10498,5039,519,WHPA1,NH,Ground,FedEx,Pending,185,11.86,50.38,0.05,3.76,8858.04
7003971,8/24/2025,17642,5114,309,WHIL1,FL,Ground,UPS,Delivered,55,6.98,51.77,0,22.96,2870.31
7003972,7/9/2024,14644,3232,594,WHGA1,WI,2Day,USPS,Delivered,96,7.74,34.65,0,10.99,3337.39
7003973,11/4/2023,15057,3453,667,WHCA1,KY,Ground,FedEx,Delivered,87,13.3,55.28,0.05,18.34,4587.23
7003974,12/1/2024,10132,3847,313,WHIL1,NE,Ground,USPS,Delivered,12,8.26,51.48,0,13.66,631.42
7003975,11/2/2023,15444,4203,563,WHPA1,OR,2Day,UPS,Delivered,110,7.06,53.96,0.1,5,5347.04
7003976,6/12/2025,10858,2817,695,WHIL1,MI,Ground,UPS,Delivered,40,32.78,17.73,0,3.98,713.18
7003977,12/27/2023,18713,2781,525,WHNJ1,DE,2Day,UPS,Delivered,122,7.19,55.99,0,28.85,6859.63
7003978,7/15/2024,18222,5104,531,WHNJ1,AZ,Ground,USPS,Delivered,83,14.94,32.47,0.05,19.52,2579.78
7003979,3/1/2023,16148,1705,478,WHIL1,PA,Ground,USPS,Delivered,39,12.66,57.46,0.05,39.62,2168.51
7003980,2/21/2024,14605,2342,547,WHGA1,OH,2Day,UPS,Delivered,44,4.01,27.88,0.1,37.54,1141.59
7003981,3/19/2025,19453,4463,367,WHCA1,NY,Ground,FedEx,Delivered,107,6.65,62.13,0,7.19,6655.1
7003982,2/16/2025,11559,4591,597,WHNJ1,DE,Overnight,UPS,Delivered,73,16.35,48.74,0.05,10.06,3390.18
7003983,9/9/2023,10016,2160,457,WHPA1,UT,Overnight,UPS,Delivered,94,9.24,38.7,0,16.57,3654.37
7003984,9/11/2023,13606,5627,465,WHFL1,NE,Ground,FedEx,Delivered,19,4.15,73.47,0.1,3.08,1259.42
7003985,3/2/2025,11608,4723,484,WHNJ1,NY,Ground,FedEx,Delivered,119,12.67,78.04,0.05,10.99,8833.41
7003986,7/13/2025,15936,4439,508,WHPA1,OK,Ground,USPS,Delivered,39,7.05,57.96,0,50.12,2310.56
7003987,4/23/2023,12017,4561,316,WHWA1,ND,Ground,UPS,Delivered,85,12.99,89.34,0,35.66,7629.56
7003988,3/20/2024,13575,4083,600,WHWA1,MO,2Day,FedEx,Delivered,14,50.16,44.93,0.05,31.12,628.69
7003989,12/7/2023,17275,2716,606,WHFL1,NM,Ground,FedEx,Delivered,40,12.58,79.39,0,52.82,3228.42
7003990,5/4/2025,19936,3244,541,WHCA1,TN,Ground,UPS,Delivered,90,14.44,58.25,0.1,1.08,4719.33
7003991,4/9/2023,13792,2761,530,WHFL1,WA,Ground,DHL,Delivered,33,8.59,29.81,0,31.6,1015.33
7003992,8/27/2023,16407,5008,690,WHNJ1,IL,Ground,USPS,InTransit,144,5.11,34.24,0,31.66,4962.22
7003993,12/24/2024,11089,2797,318,WHFL1,IA,2Day,UPS,InTransit,93,18.48,135.66,0,21.13,12637.51
7003994,3/2/2023,11362,3676,447,WHGA1,DC,Ground,FedEx,Cancelled,141,6.95,180.87,0.1,5.22,22957.62
7003995,5/9/2024,14474,4237,544,WHPA1,WY,Ground,UPS,Delivered,50,8.72,98.85,0,68.7,5011.2
7003996,3/11/2024,15295,1044,351,WHNJ1,IL,Ground,FedEx,Delivered,4,29.33,39.89,0,37,196.56
7003997,12/6/2023,17107,1489,559,WHNJ1,NC,2Day,FedEx,Pending,78,8.17,163,0.05,50.2,12128.5
7003998,1/15/2024,17320,5277,538,WHIL1,NM,2Day,UPS,Delivered,42,20.73,92.12,0,29.06,3898.1
7003999,6/22/2024,18668,4149,546,WHWA1,MO,2Day,USPS,Delivered,57,12.62,75.89,0,8.79,4334.52
7004000,7/10/2023,19482,5724,645,WHGA1,WV,Ground,FedEx,Delivered,97,7.18,217.88,0.05,7.01,20084.65
7004001,8/8/2024,18521,1957,610,WHGA1,SC,Ground,DHL,Delivered,100,12.27,32.86,0,39.96,3325.96
7004002,2/16/2025,11187,3115,349,WHIL1,MN,Overnight,UPS,Delivered,4,6.51,103.07,0.1,9.74,380.79
7004003,12/28/2024,13415,2116,584,WHFL1,PA,Overnight,USPS,InTransit,115,17.21,33.92,0,20.37,3921.17
7004004,7/1/2023,15487,2782,338,WHPA1,AZ,Ground,FedEx,Cancelled,64,21.13,39.24,0,12.75,2524.11
7004005,6/25/2023,13537,3827,584,WHTX1,KS,Ground,UPS,Delivered,74,10.3,370.85,0,28.9,27471.8
7004006,10/31/2023,11774,1651,332,WHCA1,AK,Overnight,UPS,InTransit,36,22.38,85.29,0,17.72,3088.16
7004007,12/20/2023,15416,2877,543,WHWA1,MN,Ground,USPS,Delivered,53,11.01,218.94,0.05,68.16,11091.79
7004008,1/31/2024,12559,1341,341,WHGA1,ND,Ground,FedEx,Delivered,102,17.31,87.78,0.05,72.83,8578.71
7004009,11/15/2024,15908,3951,592,WHWA1,NJ,Ground,UPS,Delivered,117,58.75,79.52,0,25.44,9329.28
7004010,3/8/2023,15080,4376,403,WHTX1,WA,Overnight,USPS,Delivered,49,44.15,38.71,0,7.76,1904.55
7004011,2/10/2023,19455,3446,592,WHPA1,GA,Ground,UPS,Delivered,99,8.96,118.96,0.1,9.07,10608.41
7004012,1/11/2024,16725,3751,407,WHCA1,AL,2Day,FedEx,Delivered,31,11.93,61.07,0,10.23,1903.4
7004013,11/25/2024,15421,3145,546,WHGA1,MI,Ground,FedEx,Delivered,130,5.31,63.48,0.05,7.29,7847.07
7004014,8/12/2023,13292,2355,682,WHNJ1,WA,Ground,FedEx,Delivered,83,16.15,49.98,0,21.62,4169.96
7004015,10/19/2024,19211,4277,387,WHGA1,NC,Ground,UPS,Pending,116,12.63,55.91,0.05,6.28,6167.56
7004016,10/21/2023,19982,1449,366,WHCA1,MO,Overnight,FedEx,Delivered,62,6.29,61.06,0,16.73,3802.45
7004017,5/22/2025,13525,5173,438,WHFL1,MI,Ground,FedEx,Delivered,28,20.38,65.39,0,20.03,1850.95
7004018,6/2/2025,13505,5992,626,WHTX1,KS,Ground,FedEx,Delivered,55,8.53,57.91,0.15,16.25,2723.54
7004019,11/16/2023,18999,5645,500,WHWA1,NJ,Overnight,FedEx,Pending,48,7.32,20.18,0,77.79,1046.43
7004020,9/16/2023,15990,1798,635,WHFL1,LA,Ground,UPS,Delivered,41,12.71,87.68,0,20.3,3615.18
7004021,2/3/2024,12667,4497,393,WHNJ1,MS,2Day,USPS,Delivered,25,7.57,55.05,0,17.3,1393.55
7004022,9/28/2023,18597,5911,648,WHCA1,CA,Ground,UPS,Delivered,113,9.81,5.88,0,38.97,703.41
7004023,11/11/2024,17141,3183,578,WHPA1,OR,Ground,DHL,Delivered,10,28.51,19.74,0,22.79,220.19
7004024,3/12/2025,18786,4327,320,WHFL1,MN,Ground,UPS,Delivered,146,6.92,43.07,0,41.86,6330.08
7004025,11/12/2024,16896,1646,589,WHCA1,TN,Overnight,UPS,InTransit,21,15,146.84,0.1,13.78,2789.06
7004026,3/10/2025,14108,1720,691,WHGA1,NE,Ground,UPS,Delivered,185,7.05,91.81,0.1,28.96,15315.32
7004027,1/17/2024,13281,2523,390,WHWA1,ID,2Day,FedEx,Cancelled,191,5.58,37.09,0.1,23.46,6399.23
7004028,7/4/2023,12213,2070,350,WHPA1,GA,Ground,UPS,Delivered,50,9.52,52.5,0,13.99,2638.99
7004029,12/16/2024,18079,5744,310,WHIL1,ND,Ground,FedEx,Delivered,190,50.06,130,0,10.12,24710.12
7004030,12/20/2023,19735,5888,379,WHIL1,NC,Ground,USPS,Delivered,141,15.98,38.97,0.05,26.14,5246.17
7004031,11/11/2024,17602,5675,337,WHFL1,KS,2Day,UPS,Delivered,10,13.19,28.06,0,62.7,343.3
7004032,11/1/2023,10614,4076,359,WHNJ1,NH,Ground,UPS,Delivered,168,7.3,111.13,0.1,57.12,16859.98
7004033,4/6/2023,10869,4808,388,WHCA1,LA,Ground,USPS,Delivered,5,7.94,131.05,0,39.4,694.65
7004034,9/12/2025,10812,4362,404,WHTX1,NE,2Day,UPS,Cancelled,22,4.11,39.29,0.1,35.4,813.34
7004035,7/3/2023,14863,3157,619,WHNJ1,CT,Ground,UPS,Delivered,79,29.36,84.41,0.1,20.01,6021.56
7004036,9/7/2025,14178,5556,577,WHPA1,OK,Ground,UPS,Delivered,10,11.75,58.32,0,8.51,591.71
7004037,8/27/2025,11745,3314,404,WHFL1,NE,Ground,UPS,Delivered,19,11.15,39.68,0,4.09,758.01
7004038,2/2/2025,12257,4506,554,WHNJ1,GA,Ground,UPS,Delivered,171,11.3,135.97,0.15,26.48,19789.72
7004039,11/4/2024,17613,5140,530,WHFL1,GA,Ground,FedEx,Delivered,196,35.05,37.7,0,60.14,7449.34
7004040,8/13/2024,18714,1633,635,WHGA1,HI,2Day,FedEx,Delivered,122,11.97,101.85,0,22.16,12447.86
7004041,4/28/2025,17197,3200,337,WHPA1,NJ,Ground,FedEx,Delivered,68,8.91,62.93,0.15,40.79,3678.14
7004042,11/12/2023,15424,4064,601,WHWA1,AZ,Ground,UPS,InTransit,150,29.43,53.18,0.15,24.27,6804.72
7004043,4/10/2024,15090,3911,442,WHTX1,NH,2Day,FedEx,Delivered,13,9.25,40.68,0,20.44,549.28
7004044,9/23/2024,16609,1623,343,WHCA1,IN,Ground,UPS,Delivered,166,3.62,30.08,0,11.44,5004.72
7004045,2/3/2024,19718,1361,416,WHPA1,IL,Overnight,USPS,Delivered,44,4,50.37,0,11.8,2228.08
7004046,2/22/2024,11470,3368,641,WHCA1,ME,Ground,FedEx,Delivered,138,8.91,41.92,0,19.28,5804.24
7004047,12/4/2023,12676,1210,384,WHCA1,MO,Ground,UPS,Delivered,94,11.91,64.01,0,14.87,6031.81
7004048,8/1/2024,11514,4468,559,WHNJ1,GA,Ground,UPS,Delivered,174,16.37,25.95,0,36.51,4551.81
7004049,4/10/2025,14877,1931,660,WHGA1,IA,Ground,UPS,Delivered,139,5.76,53.96,0,39.48,7539.92
7004050,8/18/2023,11452,5585,387,WHNJ1,NV,Ground,UPS,Delivered,146,8.74,79.72,0,28.45,11667.57
7004051,7/18/2025,14655,4944,667,WHIL1,SC,Ground,FedEx,Cancelled,87,6.15,37.45,0,63.64,3321.79
7004052,11/20/2024,13008,5697,643,WHIL1,WI,Ground,UPS,Delivered,131,19.51,100.79,0.1,43.25,11926.39
7004053,3/9/2025,13125,5870,647,WHCA1,PA,Ground,DHL,Delivered,112,21.59,108.75,0.05,21.45,11592.45
7004054,7/23/2024,11754,1878,591,WHGA1,CT,Ground,UPS,Delivered,19,32.38,25.77,0.1,14.61,455.28
7004055,1/16/2025,11613,5796,396,WHPA1,IN,Ground,FedEx,Delivered,90,12.35,35.29,0.1,27.23,2885.72
7004056,1/19/2023,13276,3500,555,WHCA1,NJ,Ground,UPS,Delivered,18,30.62,23.48,0,51.62,474.26
7004057,3/3/2025,18748,3524,642,WHPA1,SC,Ground,UPS,Delivered,141,6.6,80.68,0,7.84,11383.72
7004058,2/17/2023,12050,5352,436,WHCA1,ID,Ground,DHL,InTransit,8,11.38,65.62,0.2,46.71,466.68
7004059,5/26/2025,10825,1392,548,WHWA1,NV,Ground,USPS,Delivered,190,5.29,19.56,0.1,10.07,3354.83
7004060,9/11/2025,13031,4903,672,WHNJ1,WY,Ground,FedEx,Delivered,50,14.11,38.01,0.1,14.71,1725.16
7004061,11/14/2023,11082,3322,392,WHWA1,IN,Ground,FedEx,Delivered,20,11.86,74.45,0.05,38.29,1452.84
7004062,8/26/2023,15300,5941,696,WHCA1,AL,Ground,DHL,Delivered,163,2.29,64.94,0,39.43,10624.65
7004063,12/31/2024,10493,4982,547,WHCA1,AR,Ground,FedEx,Delivered,6,19.46,139.97,0.15,18.32,732.17
7004064,10/13/2023,14765,1139,558,WHGA1,WI,2Day,UPS,Cancelled,61,16.71,26.79,0.1,23.95,1494.72
7004065,4/28/2025,17203,1103,487,WHGA1,LA,Ground,UPS,Delivered,115,7.16,59.63,0,60.18,6917.63
7004066,5/2/2023,18267,1484,424,WHFL1,DC,Ground,FedEx,Cancelled,39,11.84,29.76,0,58.64,1219.28
7004067,5/29/2023,13361,5320,560,WHPA1,OK,Ground,FedEx,Delivered,70,4.08,64.81,0,20.67,4557.37
7004068,8/28/2025,18563,5074,469,WHGA1,NY,Overnight,FedEx,Delivered,100,6.3,52.86,0,18.22,5304.22
7004069,11/12/2024,14683,2849,665,WHCA1,NV,2Day,UPS,Delivered,170,27.22,72.57,0,13.46,12350.36
7004070,4/6/2025,10329,2885,411,WHGA1,NV,Ground,USPS,Delivered,12,5,45.06,0,5.97,546.69
7004071,11/30/2023,19983,4206,590,WHGA1,PA,Ground,FedEx,Delivered,19,10.06,102.31,0,20.1,1963.99
7004072,11/13/2024,18969,3162,387,WHTX1,NY,2Day,FedEx,Cancelled,67,4.33,36.38,0,20.5,2457.96
7004073,8/26/2024,14675,2465,313,WHTX1,DE,Ground,UPS,Pending,53,12.25,29.48,0.1,15.07,1421.27
7004074,9/4/2024,14317,1644,563,WHIL1,MO,Ground,DHL,Delivered,52,14.02,70.25,0,17.34,3670.34
7004075,11/17/2024,19380,4437,588,WHNJ1,WA,Ground,FedEx,Delivered,36,15.44,219.65,0.15,6.06,6727.35
7004076,8/10/2024,19696,5554,323,WHFL1,MD,Ground,FedEx,Delivered,75,13.24,20.69,0,21.37,1573.12
7004077,2/24/2024,15804,1611,500,WHFL1,NC,Ground,USPS,InTransit,145,23.54,26.93,0.05,10.27,3719.88
7004078,11/4/2023,13326,5303,542,WHNJ1,NJ,Ground,USPS,Delivered,19,7.17,70.56,0.1,30.43,1237.01
7004079,1/3/2025,18380,2544,539,WHGA1,OR,2Day,UPS,Delivered,26,5.3,132.08,0.1,17.58,3108.25
7004080,9/12/2023,11215,4540,603,WHIL1,KS,Ground,USPS,Delivered,95,7.03,74.35,0.1,32.76,6389.68
7004081,11/22/2024,17557,2467,465,WHIL1,MO,2Day,FedEx,Delivered,7,4.46,39.2,0,89.74,364.14
7004082,9/20/2023,19302,1917,526,WHPA1,PA,Ground,UPS,Delivered,95,10.48,80.52,0.25,6.47,5743.52
7004083,9/30/2024,18723,2182,476,WHFL1,TN,Overnight,UPS,Delivered,39,9.2,86.12,0,7.43,3366.11
7004084,12/21/2024,19263,3147,329,WHTX1,GA,2Day,UPS,Delivered,44,13.32,37.27,0.15,40.81,1434.71
7004085,9/3/2023,13137,3273,465,WHIL1,CA,Ground,FedEx,Delivered,51,3.79,106.88,0,25.14,5476.02
7004086,3/12/2023,19155,1852,323,WHCA1,DE,Ground,FedEx,Delivered,43,9.92,58.57,0,30.8,2549.31
7004087,6/4/2023,16619,5537,594,WHPA1,NC,Ground,UPS,Delivered,133,20.72,17.63,0.1,2.87,2113.18
7004088,9/7/2024,15266,1720,683,WHFL1,OR,Ground,USPS,Delivered,168,14.1,54.6,0.1,10.14,8265.66
7004089,4/9/2025,17090,5681,344,WHGA1,AL,Ground,USPS,Delivered,73,3.21,40.29,0,34.16,2975.33
7004090,2/22/2023,17966,3015,561,WHCA1,NM,2Day,FedEx,Delivered,79,9.93,149.57,0.1,32.04,10666.47
7004091,12/14/2024,19598,4473,480,WHNJ1,CT,Ground,USPS,Delivered,8,6.44,23.67,0,3.72,193.08
7004092,12/9/2023,18709,4643,596,WHFL1,WA,Ground,USPS,Delivered,103,10.08,42.78,0,25.83,4432.17
7004093,4/22/2024,16570,4871,439,WHTX1,MN,Ground,UPS,Delivered,79,7.96,71.84,0.1,11.12,5118.94
7004094,7/11/2025,11492,1064,634,WHCA1,MS,Ground,FedEx,Delivered,6,28.39,326.25,0,13.01,1970.51
